OrderID,CustomerID,OrderDate,ShippingDate,ProductID,Quantity,TotalAmount,OrderStatus,PaymentMethod,ShippingAddress
ORD0000903,CUST0080,2024-05-21,2024-05-24,PROD0022,1,26.79,Delivered,Cash,"08595 Lynn Mountains, Montgomerybury, TN 62481"
ORD0000904,CUST0009,2024-08-12,2024-08-13,PROD0003,2,283.5,Delivered,Credit Card,"PSC 9239, Box 9582, APO AE 97483"
ORD0000905,CUST0095,2024-03-20,2024-03-21,PROD0012,3,317.7,Shipped,Credit Card,"6975 Tiffany Cliff Suite 438, Starkside, NM 66683"
ORD0000906,CUST0078,2024-07-22,2024-07-23,PROD0019,2,-82.9,Delivered,PayPal,"1993 Marquez Camp, North Rhonda, PR 47974"
ORD0000907,CUST0095,2024-03-21,2024-03-22,PROD0014,3,432.3,Delivered,PayPal,"3721 Jill Fords Suite 332, Millerburgh, NH 12763"
ORD0000908,CUST0069,2024-02-15,2024-02-18,PROD0010,2,100.5,Delivered,Credit Card,"020 Charles Way Apt. 357, Esparzafort, KY 24876"
ORD0000909,CUST0047,2024-10-26,2024-10-28,PROD0016,1,-4.49,Delivered,Credit Card,"7793 Hansen Port Apt. 932, Davidstad, OR 62451"
ORD0000910,CUST0017,2024-05-02,2024-05-05,PROD0007,2,171.2,Canceled,Credit Card,"4926 Jennifer Greens, Gregoryport, OR 84475"
ORD0000911,CUST0006,2024-05-09,2024-05-11,PROD0022,2,135.32,Shipped,Credit Card,"8869 Miller Fall Apt. 318, Johnfort, NM 01937"
ORD0000912,CUST0061,2024-08-20,2024-08-22,PROD0017,5,126.95,Canceled,Credit Card,"78126 Morrison Squares, Woodfurt, ME 67134"
ORD0000913,CUST0094,2023-11-30,2023-11-30,PROD0019,3,232.95,Shipped,Credit Card,"24040 Bray Alley Apt. 684, Lake John, PR 15147"
ORD0000914,CUST0013,2023-12-13,2023-12-14,PROD0007,2,247.32,Delivered,Credit Card,"3460 Richards Stream, North Jennifer, FM 49692"
ORD0000915,CUST0004,2024-11-05,2024-11-06,PROD0007,1,150.18,Delivered,Credit Card,"405 Carlson Rapids, Lopezville, KY 79693"
ORD0000916,CUST0062,2024-08-11,2024-08-13,PROD0013,3,243.57,Delivered,Credit Card,"0183 Garza Views Suite 906, Bryanside, IL 72532"
ORD0000917,CUST0100,2024-11-12,2024-11-15,PROD0020,3,414.15,Delivered,PayPal,"67307 Tapia Vista Apt. 442, East Gavinburgh, FM 44710"
ORD0000918,CUST0013,2024-10-31,2024-11-01,PROD0026,3,410.49,Shipped,Credit Card,"0792 Berry Stravenue, South Angela, ID 59908"
ORD0000919,CUST0011,2024-08-08,2024-08-08,PROD0021,3,459,Delivered,Credit Card,"55949 Stein Plaza Apt. 650, East Katie, MO 62766"
ORD0000920,CUST0042,2024-02-14,2024-02-16,PROD0016,4,427.72,Canceled,Credit Card,"197 White Spurs Apt. 756, Cynthiaville, SC 04230"
ORD0000921,CUST0042,2024-06-06,2024-06-09,PROD0001,1,177.19,Delivered,Cash,"0102 Nicholas Turnpike Suite 247, Benitezmouth, MS 47388"
ORD0000922,CUST0018,2024-06-22,2024-06-22,PROD0026,6,433.44,Shipped,PayPal,"1875 Brown Cliff, Lake Chad, MI 98943"
ORD0000923,CUST0094,2024-11-04,2024-11-05,PROD0010,4,726.32,Shipped,Credit Card,"361 Ferguson Fields, Frederickton, VA 12776"
ORD0000924,CUST0027,2024-08-09,2024-08-10,PROD0010,2,-23.42,Shipped,Credit Card,"1992 Loretta Rest, Bonillahaven, PA 14553"
ORD0000925,CUST0096,2024-01-18,2024-01-19,PROD0029,5,1044.7,Delivered,Credit Card,"41525 Bobby Summit, Barrettfurt, CT 15372"
ORD0000926,CUST0056,2024-04-08,2024-04-09,PROD0012,3,551.13,Shipped,Credit Card,"PSC 8810, Box 8987, APO AP 11022"
ORD0000927,CUST0041,2024-04-01,2024-04-02,PROD0002,1,109.19,Delivered,Credit Card,"900 Nicholas Forge Suite 295, Kevinton, AK 10652"
ORD0000928,CUST0006,2024-02-12,2024-02-12,PROD0019,2,84.62,Delivered,Cash,"0515 Cook Springs, New Jonathanshire, MA 66312"
ORD0000929,CUST0031,2024-03-21,2024-03-22,PROD0019,2,40.56,Delivered,Credit Card,"45265 Julia Ville, Hernandezhaven, MN 66992"
ORD0000930,CUST0003,2024-01-30,2024-01-30,PROD0015,2,399.98,Delivered,Cash,"25987 Davis Ferry Apt. 530, New Daniel, VA 75385"
ORD0000931,CUST0080,2024-06-01,2024-06-03,PROD0020,6,1368.3,Canceled,PayPal,"9092 Tyler Run Apt. 958, West Lisahaven, AR 94538"
ORD0000932,CUST0019,2023-11-29,2023-12-02,PROD0026,4,827.04,Canceled,Credit Card,"72212 Nancy Burg, Katieport, IL 80373"
ORD0000933,CUST0075,2024-02-01,2024-02-04,PROD0001,3,138.69,Delivered,Credit Card,"1916 Ernest Throughway, New Brittany, OH 10095"
ORD0000934,CUST0044,2024-08-10,2024-08-12,PROD0020,6,948.3,Delivered,PayPal,"8599 Jessica Square, West Jenniferchester, KY 39362"
ORD0000935,CUST0016,2024-05-25,2024-05-27,PROD0023,1,132.86,Canceled,Credit Card,"12813 Alyssa Rapid Apt. 165, Port Michaelfurt, TN 62456"
ORD0000936,CUST0091,2024-02-03,2024-02-03,PROD0002,1,139.14,Delivered,Credit Card,"673 Snyder Valley, Richardsonfurt, IN 02933"
ORD0000937,CUST0025,2024-09-19,2024-09-22,PROD0027,1,88.07,Delivered,Credit Card,"665 Everett Hill, Jeffreystad, FM 46687"
ORD0000938,CUST0067,2024-09-04,2024-09-04,PROD0020,3,513.9,Shipped,Cash,"2641 Rivera Spurs, West Melissashire, WY 36857"
ORD0000939,CUST0013,2024-01-17,2024-01-20,PROD0004,1,54.03,Shipped,PayPal,"4145 Alan Burgs Suite 506, North Brianland, VA 38010"
ORD0000940,CUST0011,2024-03-27,2024-03-28,PROD0025,1,131.02,Delivered,Cash,"805 Holly Drives Suite 888, Port Josephland, MI 58598"
ORD0000941,CUST0089,2024-06-06,2024-06-07,PROD0003,10,1323.9,Canceled,Credit Card,"53664 Megan Valleys Suite 578, New Anthony, KS 60342"
ORD0000942,CUST0078,2024-04-03,2024-04-05,PROD0014,4,796.76,Delivered,Credit Card,"0453 Deborah Drives, Edwardsland, NV 65740"
ORD0000943,CUST0085,2024-10-15,2024-10-15,PROD0002,1,84.43,Delivered,PayPal,"0488 Adam Inlet Apt. 428, New Timothy, MI 28907"
ORD0000944,CUST0092,2024-07-02,2024-07-02,PROD0010,1,73.32,Shipped,Credit Card,"0803 Brenda Spring, Flemingland, MA 84644"
ORD0000945,CUST0096,2024-04-14,2024-04-15,PROD0024,1,192.53,Delivered,Credit Card,"90696 Kimberly Brooks, New Mary, IA 36540"
ORD0000946,CUST0028,2023-11-24,2023-11-25,PROD0012,2,226,Shipped,PayPal,"4899 Mark Parks Apt. 180, Jenniferhaven, WI 74815"
ORD0000947,CUST0028,2024-02-07,2024-02-07,PROD0008,1,162.5,Delivered,Cash,"84216 Graham Way, West Derekland, VA 83788"
ORD0000948,CUST0017,2024-02-01,2024-02-04,PROD0026,2,223.74,Delivered,Cash,"94273 Daisy Station, South Aliciamouth, AL 70394"
ORD0000949,CUST0079,2024-02-28,2024-03-02,PROD0011,2,219.92,Delivered,PayPal,"746 Day Course, Lake Cassidytown, OR 59433"
ORD0000950,CUST0066,2024-02-16,2024-02-16,PROD0021,5,666.2,Delivered,Credit Card,"354 Whitehead Forges Apt. 005, North James, MT 65564"
ORD0000951,CUST0077,2023-12-03,2023-12-03,PROD0022,6,936.54,Delivered,Credit Card,"2259 Kaylee Isle, Emilyland, CA 72157"
ORD0000952,CUST0041,2024-10-10,2024-10-13,PROD0002,1,117.85,Delivered,Credit Card,"2040 Miller Manors, South Tiffanyburgh, IN 43310"
ORD0000953,CUST0016,2023-12-01,2023-12-03,PROD0013,2,245.98,Canceled,Cash,"57502 Kenneth Point, Wayneview, FM 14992"
ORD0000954,CUST0035,2024-04-06,2024-04-06,PROD0030,3,403.11,Delivered,PayPal,"414 Michael Motorway Apt. 162, Lake Emilymouth, NJ 72222"
ORD0000955,CUST0054,2024-07-31,2024-07-31,PROD0004,2,150.2,Delivered,Credit Card,"99025 Michael Trail Suite 215, New Edward, NM 78616"
ORD0000956,CUST0081,2024-07-02,2024-07-03,PROD0030,1,55.96,Delivered,Credit Card,"7497 Joseph Manor, Hickmanland, CO 70744"
ORD0000957,CUST0092,2024-07-14,2024-07-17,PROD0018,1,31.46,Delivered,Credit Card,"4357 Alexis Isle, North Karen, MT 72579"
ORD0000958,CUST0006,2024-06-18,2024-06-18,PROD0029,2,165.68,Delivered,Credit Card,"08674 Sarah Creek, Armstrongton, GA 16667"
ORD0000959,CUST0075,2024-06-05,2024-06-05,PROD0007,1,146.6,Delivered,Credit Card,"0655 Hill Mountain Apt. 739, Amandachester, MS 22956"
ORD0000960,CUST0078,2024-10-23,2024-10-25,PROD0015,2,34.4,Delivered,Credit Card,"83984 Briana Freeway, South Carl, TN 39011"
ORD0000961,CUST0087,2024-09-28,2024-09-30,PROD0024,9,1216.8,Delivered,Cash,"16802 Ramirez Isle, Phillipshire, MD 19870"
ORD0000962,CUST0077,2024-07-02,2024-07-05,PROD0020,1,162.5,Delivered,Credit Card,"059 Mullen Courts, South Jeffrey, PR 93680"
ORD0000963,CUST0082,2024-06-03,2024-06-04,PROD0030,4,307.36,Shipped,Credit Card,"028 Williams Plains, Rossshire, ND 91822"
ORD0000964,CUST0018,2024-09-06,2024-09-09,PROD0030,1,84.09,Delivered,Credit Card,"75733 Daniel Parkway Apt. 534, West Benjamin, GA 20843"
ORD0000965,CUST0027,2024-07-27,2024-07-27,PROD0023,4,557.8,Delivered,PayPal,"7163 Teresa Rest Suite 798, Tylerburgh, MA 50534"
ORD0000966,CUST0066,2024-05-13,2024-05-15,PROD0011,2,201.5,Canceled,PayPal,"98875 Ramirez Corners Apt. 951, Robinberg, MO 91943"
ORD0000967,CUST0094,2024-01-26,2024-01-26,PROD0017,2,37.68,Shipped,Credit Card,"69382 Hoover Estate Suite 315, New Julie, GU 63910"
ORD0000968,CUST0080,2024-04-09,2024-04-12,PROD0024,1,81.86,Delivered,PayPal,"30278 Smith Ferry, East Joseph, MD 17703"
ORD0000969,CUST0048,2023-12-09,2023-12-10,PROD0008,2,260.36,Delivered,Cash,"03434 Becker Trafficway, Karlview, KS 28185"
ORD0000970,CUST0094,2023-11-28,2023-11-30,PROD0028,3,414.3,Delivered,PayPal,"09581 Johnson Trail Suite 342, Thomasborough, IN 28566"
ORD0000971,CUST0030,2024-04-26,2024-04-28,PROD0014,3,195.72,Delivered,Credit Card,"39905 Phillips Wall, Port Jacquelinechester, NH 08851"
ORD0000972,CUST0018,2024-11-08,2024-11-09,PROD0011,1,23.63,Delivered,Cash,"90734 Lucero Cliff, North Ryan, TN 51293"
ORD0000973,CUST0058,2024-05-15,2024-05-16,PROD0026,1,190.23,Canceled,Credit Card,"644 Jacob Forks, Laurenshire, OR 42286"
ORD0000974,CUST0043,2024-05-04,2024-05-04,PROD0001,1,48.8,Shipped,Cash,"4140 Nathan Bridge, Quinnmouth, IL 47997"
ORD0000975,CUST0070,2024-02-23,2024-02-23,PROD0006,4,441.44,Delivered,Credit Card,"50760 Heather Courts, Emilyhaven, AL 89260"
ORD0000976,CUST0070,2023-12-04,2023-12-06,PROD0023,5,1345.5,Shipped,Credit Card,"3075 Rebecca Landing Apt. 161, New Pamela, PR 20992"
ORD0000977,CUST0032,2024-05-05,2024-05-07,PROD0013,6,560.28,Shipped,Cash,"9546 Murphy Neck, Katieside, SD 04672"
ORD0000978,CUST0043,2024-04-03,2024-04-04,PROD0008,1,87.27,Delivered,PayPal,"1829 Case Coves Apt. 868, Ashleymouth, CT 97423"
ORD0000979,CUST0086,2024-09-24,2024-09-26,PROD0005,1,147.77,Delivered,PayPal,"84342 Melissa Circle Apt. 518, North Felicia, MS 95059"
ORD0000980,CUST0097,2024-07-28,2024-07-31,PROD0011,1,224.46,Delivered,PayPal,"00506 Ryan Extension Apt. 031, North Luisshire, ME 12268"
ORD0000981,CUST0073,2024-04-14,2024-04-15,PROD0013,1,105.95,Canceled,PayPal,"5543 Nicholas Union, Marissaland, NJ 42792"
ORD0000982,CUST0021,2024-10-06,2024-10-06,PROD0004,2,331.7,Delivered,Cash,"03102 Jensen Drive Apt. 725, West Eric, UT 80841"
ORD0000983,CUST0061,2024-07-26,2024-07-28,PROD0001,2,34.5,Shipped,Credit Card,"Unit 5995 Box 2843, DPO AP 44765"
ORD0000984,CUST0017,2024-04-13,2024-04-16,PROD0024,2,14.04,Delivered,Credit Card,"502 Lopez Summit Apt. 037, North Rebekah, NC 47004"
ORD0000985,CUST0070,2024-04-08,2024-04-08,PROD0014,2,-50.38,Delivered,Cash,"840 Walton Islands, Port Sarah, MI 98566"
ORD0000986,CUST0011,2023-11-26,2023-11-26,PROD0001,8,1302.08,Delivered,Cash,"54320 Jennifer Greens Apt. 269, Mayofurt, OK 23222"
ORD0000987,CUST0060,2024-03-25,2024-03-26,PROD0026,7,396.48,Delivered,PayPal,"6830 Mitchell Station, Stevenville, VA 84821"
ORD0000988,CUST0085,2024-06-07,2024-06-10,PROD0020,3,414.51,Delivered,Credit Card,"8584 Cooper Island Apt. 775, East Mark, NM 67044"
ORD0000989,CUST0022,2024-06-27,2024-06-30,PROD0003,1,166.12,Delivered,PayPal,"00376 Mcclure Cove Apt. 541, North Brittany, MS 56305"
ORD0000990,CUST0043,2024-09-19,2024-09-19,PROD0001,1,141.52,Delivered,Cash,"58010 Daniel River, New Meganmouth, MT 27783"
ORD0000991,CUST0027,2024-02-01,2024-02-01,PROD0019,4,-15.2,Delivered,PayPal,"82400 Taylor Stream Suite 784, Lake Yeseniaview, NV 47948"
ORD0000992,CUST0052,2024-08-13,2024-08-15,PROD0021,1,52.47,Delivered,Credit Card,"7018 Katie Vista, North Chrisshire, NY 28476"
ORD0000993,CUST0029,2024-07-26,2024-07-28,PROD0014,1,87.89,Shipped,Credit Card,"91315 Anderson Knoll Suite 745, North Haleyton, AZ 10073"
ORD0000994,CUST0043,2024-08-08,2024-08-11,PROD0017,1,189.3,Delivered,Credit Card,"22876 Thomas Hills, Port Christopherville, UT 24532"
ORD0000995,CUST0040,2023-12-23,2023-12-25,PROD0027,2,244.92,Shipped,Credit Card,"450 Hall Pines Suite 523, Lake Jeantown, TN 82482"
ORD0000996,CUST0054,2024-04-22,2024-04-22,PROD0025,2,235.58,Shipped,Credit Card,"5392 Crystal Mission, Kathrynstad, MS 31896"
ORD0000997,CUST0059,2024-08-31,2024-09-01,PROD0012,1,49.45,Delivered,Credit Card,"96091 Wendy Manors Apt. 732, East Margaretshire, VI 36911"
ORD0000998,CUST0100,2024-01-02,2024-01-02,PROD0013,1,125.31,Delivered,PayPal,"8106 Rachel Unions Apt. 679, East Brittney, MO 38677"
ORD0000999,CUST0068,2024-08-05,2024-08-08,PROD0003,3,364.02,Delivered,Cash,"9382 Bryan Trail, North Pedro, MP 64439"
